[2021-06-20 14:44:24,76] [info] Pre Processing Workflow...
[2021-06-20 14:44:25,12] [info] Pre-Processing file:///home/a-m/azzaea/scalability-tst/src/cwl/host_workflow.cwl
[2021-06-20 14:44:50,00] [info] Pre-Processing file:///home/a-m/azzaea/scalability-tst/src/cwl/host.sort.tool.cwl
[2021-06-20 14:44:50,13] [info] Pre-Processing file:///home/a-m/azzaea/scalability-tst/src/cwl/host.hostname.tool.cwl
[2021-06-20 14:44:50,19] [info] Pre-Processing file:///home/a-m/azzaea/scalability-tst/src/cwl/host.serialize.tool.cwl
[2021-06-20 14:44:50,27] [info] Pre Processing Inputs...
[2021-06-20 14:44:50,62] [info] Running with database db.url = jdbc:hsqldb:mem:041d6589-893c-4104-ad60-d62aff79e8d0;shutdown=false;hsqldb.tx=mvcc
[2021-06-20 14:45:01,80] [info] Running migration RenameWorkflowOptionsInMetadata with a read batch size of 100000 and a write batch size of 100000
[2021-06-20 14:45:01,82] [info] [RenameWorkflowOptionsInMetadata] 100%
[2021-06-20 14:45:02,05] [info] Running with database db.url = jdbc:hsqldb:mem:a0b73909-cda7-4726-9aad-bca67cb2187b;shutdown=false;hsqldb.tx=mvcc
[2021-06-20 14:45:03,19] [info] Slf4jLogger started
[2021-06-20 14:45:03,96] [info] Workflow heartbeat configuration:
{
  "cromwellId" : "cromid-f4acd70",
  "heartbeatInterval" : "2 minutes",
  "ttl" : "10 minutes",
  "failureShutdownDuration" : "5 minutes",
  "writeBatchSize" : 10000,
  "writeThreshold" : 10000
}
[2021-06-20 14:45:04,18] [info] WriteMetadataActor configured to flush with batch size 200 and process rate 5 seconds.
[2021-06-20 14:45:04,19] [info] Metadata summary refreshing every 1 second.
[2021-06-20 14:45:04,19] [info] No metadata archiver defined in config
[2021-06-20 14:45:04,20] [info] No metadata deleter defined in config
[2021-06-20 14:45:04,26] [info] KvWriteActor configured to flush with batch size 200 and process rate 5 seconds.
[2021-06-20 14:45:04,36] [info] CallCacheWriteActor configured to flush with batch size 100 and process rate 3 seconds.
[2021-06-20 14:45:04,36] [[38;5;220mwarn[0m] 'docker.hash-lookup.gcr-api-queries-per-100-seconds' is being deprecated, use 'docker.hash-lookup.gcr.throttle' instead (see reference.conf)
[2021-06-20 14:45:04,70] [info] JobExecutionTokenDispenser - Distribution rate: 32 per 1 seconds.
[2021-06-20 14:45:04,92] [info] SingleWorkflowRunnerActor: Version 63
[2021-06-20 14:45:04,96] [info] SingleWorkflowRunnerActor: Submitting workflow
[2021-06-20 14:45:05,19] [info] cwl (Unspecified version) workflow de6fab40-8d65-4105-9fc2-f28941b829b0 submitted
[2021-06-20 14:45:05,23] [info] SingleWorkflowRunnerActor: Workflow submitted [38;5;2mde6fab40-8d65-4105-9fc2-f28941b829b0[0m
[2021-06-20 14:45:05,25] [info] 1 new workflows fetched by cromid-f4acd70: de6fab40-8d65-4105-9fc2-f28941b829b0
[2021-06-20 14:45:05,27] [info] WorkflowManagerActor: Starting workflow [38;5;2mde6fab40-8d65-4105-9fc2-f28941b829b0[0m
[2021-06-20 14:45:05,27] [info] WorkflowManagerActor: Successfully started WorkflowActor-de6fab40-8d65-4105-9fc2-f28941b829b0
[2021-06-20 14:45:05,27] [info] Retrieved 1 workflows from the WorkflowStoreActor
[2021-06-20 14:45:05,34] [info] WorkflowStoreHeartbeatWriteActor configured to flush with batch size 10000 and process rate 2 minutes.
[2021-06-20 14:45:05,49] [info] MaterializeWorkflowDescriptorActor [[38;5;2mde6fab40[0m]: Parsing workflow as CWL v1.0
[2021-06-20 14:45:07,14] [info] MaterializeWorkflowDescriptorActor [[38;5;2mde6fab40[0m]: Call-to-Backend assignments: hostStep1 -> slurm, rangeStep -> slurm, hostStep2 -> slurm, catsortStep -> slurm
[2021-06-20 14:45:09,71] [info] Not triggering log of token queue status. Effective log interval = None
[2021-06-20 14:45:09,89] [info] WorkflowExecutionActor-de6fab40-8d65-4105-9fc2-f28941b829b0 [[38;5;2mde6fab40[0m]: Starting rangeStep
[2021-06-20 14:45:10,74] [info] Assigned new job execution tokens to the following groups: de6fab40: 1
[2021-06-20 14:45:11,00] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mrangeStep:NA:1]: [38;5;5m'echo'[0m
[2021-06-20 14:45:11,11] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mrangeStep:NA:1]: executing: sbatch -J cromwell_de6fab40_rangeStep -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-rangeStep -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-rangeStep/execution/stdout -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-rangeStep/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-rangeStep/execution/script"
[2021-06-20 14:45:14,30] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mrangeStep:NA:1]: job id: 7453721
[2021-06-20 14:45:14,31] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mrangeStep:NA:1]: Cromwell will watch for an rc file but will *not* double-check whether this job is actually alive (unless Cromwell restarts)
[2021-06-20 14:45:14,31] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mrangeStep:NA:1]: Status change from - to Running
[2021-06-20 14:45:15,90] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mrangeStep:NA:1]: Status change from Running to Done
[2021-06-20 14:45:19,14] [info] WorkflowExecutionActor-de6fab40-8d65-4105-9fc2-f28941b829b0 [[38;5;2mde6fab40[0m]: Starting hostStep1 (32 shards)
[2021-06-20 14:45:19,72] [info] Assigned new job execution tokens to the following groups: de6fab40: 32
[2021-06-20 14:45:19,85] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mhostStep1:2:1]: [38;5;5m'hostname'[0m
[2021-06-20 14:45:19,88] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mhostStep1:2:1]: executing: sbatch -J cromwell_de6fab40_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-2 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-2/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-2/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-2/execution/script"
[2021-06-20 14:45:19,90] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mhostStep1:22:1]: [38;5;5m'hostname'[0m
[2021-06-20 14:45:19,93] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mhostStep1:22:1]: executing: sbatch -J cromwell_de6fab40_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-22 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-22/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-22/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-22/execution/script"
[2021-06-20 14:45:19,95] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mhostStep1:0:1]: [38;5;5m'hostname'[0m
[2021-06-20 14:45:19,96] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mhostStep1:0:1]: executing: sbatch -J cromwell_de6fab40_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-0 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-0/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-0/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-0/execution/script"
[2021-06-20 14:45:20,00] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mhostStep1:23:1]: [38;5;5m'hostname'[0m
[2021-06-20 14:45:20,01] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mhostStep1:23:1]: executing: sbatch -J cromwell_de6fab40_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-23 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-23/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-23/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/de6fab40-8d65-4105-9fc2-f28941b829b0/call-hostStep1/shard-23/execution/script"
[2021-06-20 14:45:20,05] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2mde6fab40[0mhostStep1:12:1]: [38;5;5m'hostname'[0m
